0	82.565385285828	149.151284505535	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
1e+07	1e+07	1e+07	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185	27804.3431270672	28834.5239149303	29882.7065253661	30948.890838563	32033.0767351516
1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185	27804.3431270672	28834.5239149303	29882.7065253661	30948.890838563
1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185	27804.3431270672	28834.5239149303	29882.7065253661
1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185	27804.3431270672	28834.5239149303
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185	27804.3431270672
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131	26603.3332953185
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226	25613.4407066131
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399	24641.5504560226
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232	23687.6626744399
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308	22751.77749232
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819	21833.895039308
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589	20934.015443819
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375	20210.9767626589
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173	19342.8177117375
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168	18492.6616425173
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469	17806.5076225168
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909	17129.7984913469
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281	16462.529696909
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448	16071.082144281
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503	15671.9690255448
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439	15763.8067103503
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432	23398.7421603439
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669	21858.5427137432
1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	148.7385902453	296.489875626192	509.548582466299	792.208623456366	1122.9787616048	1514.74764935577	1967.51538377832	2481.28156385047	3056.04570241311	3648.8082557631	4341.26681351701	5043.12286847239	5797.37550807066	6604.02470303268	7527.57023483614	8443.31250951252	9411.45125651088	10431.9864620613	11504.9181150621	12630.2462067004	13807.9707300632	15038.0916797781	16320.6090517015	17655.5228426565	19042.8330502201	20370.7396799669
