1	100	0	300	1
2	100	0	300	1
3	100	0	300	1
4	100	0	300	1
5	100	0	300	1
6	100	0	300	1
7	100	0	300	1
8	100	0	300	1
9	100	0	300	1
10	100	0	300	1
11	100	0	300	1
12	100	0	300	1
13	100	0	300	1
14	100	0	300	1
15	100	0	300	1
16	100	0	300	1
17	100	0	300	1
18	100	0	300	1
19	100	0	300	1
20	100	0	300	1
21	100	0	300	1
22	100	0	300	1
23	100	0	300	1
24	100	0	300	1
25	100	0	300	1
26	100	0	300	1
27	100	0	300	1
28	100	0	300	1
29	100	0	300	1
30	100	0	300	1
31	100	0	300	1
32	100	0	300	1
33	100	0	300	1
34	100	0	300	1
35	100	0	300	1
36	100	0	300	1
37	100	0	300	1
38	100	0	300	1
39	100	0	300	1
40	100	0	300	1
41	100	0	300	1
42	100	0	300	1
43	100	0	300	1
44	100	0	300	1
45	100	0	300	1
46	100	0	300	1
47	100	0	300	1
48	100	0	300	1
49	100	0	300	1
50	100	0	300	1

1	50	0	424.2640687	1.414213562
2	50	0	424.2640687	1.414213562
3	50	0	424.2640687	1.414213562
4	50	0	424.2640687	1.414213562
5	50	0	424.2640687	1.414213562
6	50	0	424.2640687	1.414213562
7	50	0	424.2640687	1.414213562
8	50	0	424.2640687	1.414213562
9	50	0	424.2640687	1.414213562
10	50	0	424.2640687	1.414213562
11	50	0	424.2640687	1.414213562
12	50	0	424.2640687	1.414213562
13	50	0	424.2640687	1.414213562
14	50	0	424.2640687	1.414213562
15	50	0	424.2640687	1.414213562
16	50	0	424.2640687	1.414213562
17	50	0	424.2640687	1.414213562
18	50	0	424.2640687	1.414213562
19	50	0	424.2640687	1.414213562
20	50	0	424.2640687	1.414213562
21	50	0	424.2640687	1.414213562
22	50	0	424.2640687	1.414213562
23	50	0	424.2640687	1.414213562
24	50	0	424.2640687	1.414213562
25	50	0	424.2640687	1.414213562
26	50	0	424.2640687	1.414213562
27	50	0	424.2640687	1.414213562
28	50	0	424.2640687	1.414213562
29	50	0	424.2640687	1.414213562
30	50	0	424.2640687	1.414213562
31	50	0	424.2640687	1.414213562
32	50	0	424.2640687	1.414213562
33	50	0	424.2640687	1.414213562
34	50	0	424.2640687	1.414213562
35	50	0	424.2640687	1.414213562
36	50	0	424.2640687	1.414213562
37	50	0	424.2640687	1.414213562
38	50	0	424.2640687	1.414213562
39	50	0	424.2640687	1.414213562
40	50	0	424.2640687	1.414213562
41	50	0	424.2640687	1.414213562
42	50	0	424.2640687	1.414213562
43	50	0	424.2640687	1.414213562
44	50	0	424.2640687	1.414213562
45	50	0	424.2640687	1.414213562
46	50	0	424.2640687	1.414213562
47	50	0	424.2640687	1.414213562
48	50	0	424.2640687	1.414213562
49	50	0	424.2640687	1.414213562
50	50	0	424.2640687	1.414213562

1	40	0	670.8203932	1.58113883
2	40	0	670.8203932	1.58113883
3	40	0	670.8203932	1.58113883
4	40	0	670.8203932	1.58113883
5	40	0	670.8203932	1.58113883
6	40	0	670.8203932	1.58113883
7	40	0	670.8203932	1.58113883
8	40	0	670.8203932	1.58113883
9	40	0	670.8203932	1.58113883
10	40	0	670.8203932	1.58113883
11	40	0	670.8203932	1.58113883
12	40	0	670.8203932	1.58113883
13	40	0	670.8203932	1.58113883
14	40	0	670.8203932	1.58113883
15	40	0	670.8203932	1.58113883
16	40	0	670.8203932	1.58113883
17	40	0	670.8203932	1.58113883
18	40	0	670.8203932	1.58113883
19	40	0	670.8203932	1.58113883
20	40	0	670.8203932	1.58113883
21	40	0	670.8203932	1.58113883
22	40	0	670.8203932	1.58113883
23	40	0	670.8203932	1.58113883
24	40	0	670.8203932	1.58113883
25	40	0	670.8203932	1.58113883
26	40	0	670.8203932	1.58113883
27	40	0	670.8203932	1.58113883
28	40	0	670.8203932	1.58113883
29	40	0	670.8203932	1.58113883
30	40	0	670.8203932	1.58113883
31	40	0	670.8203932	1.58113883
32	40	0	670.8203932	1.58113883
33	40	0	670.8203932	1.58113883
34	40	0	670.8203932	1.58113883
35	40	0	670.8203932	1.58113883
36	40	0	670.8203932	1.58113883
37	40	0	670.8203932	1.58113883
38	40	0	670.8203932	1.58113883
39	40	0	670.8203932	1.58113883
40	40	0	670.8203932	1.58113883
41	40	0	670.8203932	1.58113883
42	40	0	670.8203932	1.58113883
43	40	0	670.8203932	1.58113883
44	40	0	670.8203932	1.58113883
45	40	0	670.8203932	1.58113883
46	40	0	670.8203932	1.58113883
47	40	0	670.8203932	1.58113883
48	40	0	670.8203932	1.58113883
49	40	0	670.8203932	1.58113883
50	40	0	670.8203932	1.58113883

1	30	0	1224.744871	1.825741858
2	30	0	1224.744871	1.825741858
3	30	0	1224.744871	1.825741858
4	30	0	1224.744871	1.825741858
5	30	0	1224.744871	1.825741858
6	30	0	1224.744871	1.825741858
7	30	0	1224.744871	1.825741858
8	30	0	1224.744871	1.825741858
9	30	0	1224.744871	1.825741858
10	30	0	1224.744871	1.825741858
11	30	0	1224.744871	1.825741858
12	30	0	1224.744871	1.825741858
13	30	0	1224.744871	1.825741858
14	30	0	1224.744871	1.825741858
15	30	0	1224.744871	1.825741858
16	30	0	1224.744871	1.825741858
17	30	0	1224.744871	1.825741858
18	30	0	1224.744871	1.825741858
19	30	0	1224.744871	1.825741858
20	30	0	1224.744871	1.825741858
21	30	0	1224.744871	1.825741858
22	30	0	1224.744871	1.825741858
23	30	0	1224.744871	1.825741858
24	30	0	1224.744871	1.825741858
25	30	0	1224.744871	1.825741858
26	30	0	1224.744871	1.825741858
27	30	0	1224.744871	1.825741858
28	30	0	1224.744871	1.825741858
29	30	0	1224.744871	1.825741858
30	30	0	1224.744871	1.825741858
31	30	0	1224.744871	1.825741858
32	30	0	1224.744871	1.825741858
33	30	0	1224.744871	1.825741858
34	30	0	1224.744871	1.825741858
35	30	0	1224.744871	1.825741858
36	30	0	1224.744871	1.825741858
37	30	0	1224.744871	1.825741858
38	30	0	1224.744871	1.825741858
39	30	0	1224.744871	1.825741858
40	30	0	1224.744871	1.825741858
41	30	0	1224.744871	1.825741858
42	30	0	1224.744871	1.825741858
43	30	0	1224.744871	1.825741858
44	30	0	1224.744871	1.825741858
45	30	0	1224.744871	1.825741858
46	30	0	1224.744871	1.825741858
47	30	0	1224.744871	1.825741858
48	30	0	1224.744871	1.825741858
49	30	0	1224.744871	1.825741858
50	30	0	1224.744871	1.825741858

1	25	0	2449.489743	2
2	25	0	2449.489743	2
3	25	0	2449.489743	2
4	25	0	2449.489743	2
5	25	0	2449.489743	2
6	25	0	2449.489743	2
7	25	0	2449.489743	2
8	25	0	2449.489743	2
9	25	0	2449.489743	2
10	25	0	2449.489743	2
11	25	0	2449.489743	2
12	25	0	2449.489743	2
13	25	0	2449.489743	2
14	25	0	2449.489743	2
15	25	0	2449.489743	2
16	25	0	2449.489743	2
17	25	0	2449.489743	2
18	25	0	2449.489743	2
19	25	0	2449.489743	2
20	25	0	2449.489743	2
21	25	0	2449.489743	2
22	25	0	2449.489743	2
23	25	0	2449.489743	2
24	25	0	2449.489743	2
25	25	0	2449.489743	2
26	25	0	2449.489743	2
27	25	0	2449.489743	2
28	25	0	2449.489743	2
29	25	0	2449.489743	2
30	25	0	2449.489743	2
31	25	0	2449.489743	2
32	25	0	2449.489743	2
33	25	0	2449.489743	2
34	25	0	2449.489743	2
35	25	0	2449.489743	2
36	25	0	2449.489743	2
37	25	0	2449.489743	2
38	25	0	2449.489743	2
39	25	0	2449.489743	2
40	25	0	2449.489743	2
41	25	0	2449.489743	2
42	25	0	2449.489743	2
43	25	0	2449.489743	2
44	25	0	2449.489743	2
45	25	0	2449.489743	2
46	25	0	2449.489743	2
47	25	0	2449.489743	2
48	25	0	2449.489743	2
49	25	0	2449.489743	2
50	25	0	2449.489743	2

1	20	0	5477.225575	2.236067977
2	20	0	5477.225575	2.236067977
3	20	0	5477.225575	2.236067977
4	20	0	5477.225575	2.236067977
5	20	0	5477.225575	2.236067977
6	20	0	5477.225575	2.236067977
