100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	103800.000000 	108400.000000 	113100.000000 	117900.000000 	122800.000000 	
100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	103800.000000 	108400.000000 	113100.000000 	117900.000000 	
100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	103800.000000 	108400.000000 	113100.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	103800.000000 	108400.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	103800.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	99300.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	94900.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	90600.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	86400.000000 	
100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	300.000000 	400.000000 	600.000000 	900.000000 	1300.000000 	1800.000000 	2400.000000 	3100.000000 	3900.000000 	4800.000000 	5800.000000 	6900.000000 	8100.000000 	9400.000000 	10800.000000 	12300.000000 	13900.000000 	15600.000000 	17400.000000 	19300.000000 	21300.000000 	23400.000000 	25600.000000 	27900.000000 	30300.000000 	32800.000000 	35400.000000 	38100.000000 	40900.000000 	43800.000000 	46800.000000 	49900.000000 	53100.000000 	56400.000000 	59800.000000 	63300.000000 	66900.000000 	70600.000000 	74400.000000 	78300.000000 	82300.000000 	
